t,FP1-F7,F7-T7,T7-P7,P7-O1
3001.015625,-45.5,-40.4,-89.3,-105.7
3001.01953125,-40.4,-42.4,-94.0,-104.9
3001.0234375,-34.6,-43.6,-99.0,-105.7
3001.02734375,-33.8,-50.6,-104.9,-97.9
3001.03125,-31.5,-54.5,-105.3,-91.2
3001.03515625,-25.6,-57.6,-105.7,-86.5
3001.0390625,-26.0,-70.9,-108.4,-61.1
3001.04296875,-11.9,-68.6,-104.1,-61.1
3001.046875,-0.6,-62.7,-99.8,-63.5
3001.05078125,11.5,-62.7,-96.3,-62.3
3001.0546875,22.9,-58.0,-89.3,-59.6
3001.05859375,22.9,-50.6,-81.1,-57.2
3001.0625,17.4,-45.9,-71.7,-44.3
3001.06640625,14.7,-40.0,-57.6,-33.0
3001.0703125,9.6,-31.8,-45.9,-24.4
3001.07421875,5.7,-18.6,-30.3,-20.5
3001.078125,5.3,-6.8,-20.9,-12.7
3001.08203125,6.8,2.9,-15.4,-4.1
3001.0859375,10.0,11.9,-8.4,2.9
3001.08984375,10.4,11.5,-7.2,18.2
3001.09375,10.7,10.4,-4.5,30.7
3001.09765625,8.4,11.9,1.8,37.7
3001.1015625,5.3,5.7,8.4,52.6
3001.10546875,5.3,9.2,15.8,55.3
3001.109375,5.3,16.2,25.6,55.7
3001.11328125,4.5,7.2,20.1,74.4
3001.1171875,10.7,0.2,22.1,74.0
3001.12109375,9.6,-10.4,21.3,81.9
3001.125,-3.3,-21.3,18.9,89.7
3001.12890625,-13.1,-29.9,20.5,92.4
3001.1328125,-19.3,-41.2,22.1,95.9
3001.13671875,-27.9,-53.3,18.6,100.6
3001.140625,-40.0,-65.4,15.4,102.6
3001.14453125,-56.8,-77.9,11.5,105.7
3001.1484375,-69.4,-87.7,5.7,103.0
3001.15234375,-91.2,-103.7,0.2,105.3
3001.15625,-110.0,-118.6,-0.2,107.3
3001.16015625,-129.5,-131.9,-3.7,108.4
3001.1640625,-159.2,-152.2,-8.8,119.0
3001.16796875,-178.8,-162.0,-9.2,110.8
3001.171875,-195.6,-173.3,-16.6,108.8
3001.17578125,-199.1,-181.9,-23.2,94.4
3001.1796875,-206.5,-188.5,-27.9,88.5
3001.18359375,-206.9,-195.2,-28.3,82.2
3001.1875,-208.1,-203.0,-29.9,79.1
3001.19140625,-217.0,-204.9,-31.1,80.3
3001.1953125,-224.5,-204.9,-32.6,75.2
3001.19921875,-224.9,-206.9,-35.0,72.5
3001.203125,-222.1,-209.2,-36.1,77.9
3001.20703125,-216.7,-203.8,-30.3,66.6
3001.2109375,-206.1,-199.1,-27.5,61.9
3001.21484375,-197.1,-199.1,-28.7,69.0
3001.21875,-194.0,-197.5,-30.7,70.9
3001.22265625,-186.6,-195.6,-32.6,66.6
3001.2265625,-187.7,-194.4,-36.1,70.9
3001.23046875,-179.9,-187.4,-37.3,61.1
3001.234375,-164.3,-176.0,-35.8,44.7
3001.23828125,-145.5,-167.4,-34.2,47.1
3001.2421875,-127.6,-149.8,-29.1,44.0
3001.24609375,-111.9,-134.6,-23.6,46.7
3001.25,-87.3,-123.3,-17.4,40.8
3001.25390625,-67.4,-111.2,-17.0,34.2
3001.2578125,-49.4,-94.0,-18.9,17.8
3001.26171875,-38.5,-84.6,-23.6,15.8
3001.265625,-25.6,-76.8,-26.4,11.5
3001.26953125,-17.0,-71.7,-26.4,7.6
3001.2734375,-8.4,-67.0,-22.9,3.3
3001.27734375,-5.3,-65.8,-21.7,-1.0
3001.28125,-6.1,-61.9,-19.3,-8.8
3001.28515625,-6.8,-53.7,-15.4,-18.2
3001.2890625,-15.4,-52.9,-21.3,-12.7
3001.29296875,-15.4,-43.6,-20.9,-27.5
3001.296875,-11.5,-31.8,-24.0,-44.3
3001.30078125,-6.4,-29.1,-33.8,-49.4
3001.3046875,-6.8,-26.4,-37.7,-58.4
3001.30859375,-12.3,-20.1,-43.2,-62.7
3001.3125,-19.3,-19.3,-52.9,-58.4
3001.31640625,-20.9,-21.7,-58.4,-56.5
3001.3203125,-19.7,-18.6,-60.4,-65.8
3001.32421875,-25.6,-16.2,-63.5,-69.0
3001.328125,-31.1,-16.2,-63.1,-68.2
3001.33203125,-38.9,-16.2,-58.8,-70.9
3001.3359375,-41.6,-15.0,-54.9,-71.7
3001.33984375,-43.2,-20.1,-48.6,-69.4
3001.34375,-46.7,-22.9,-44.0,-72.5
3001.34765625,-56.1,-25.6,-40.4,-69.4
3001.3515625,-67.8,-35.8,-37.3,-60.4
3001.35546875,-74.0,-32.2,-32.6,-63.5
3001.359375,-74.0,-21.3,-24.0,-70.1
3001.36328125,-67.8,-14.3,-18.6,-68.2
3001.3671875,-58.8,-8.8,-9.6,-68.6
3001.37109375,-52.9,-2.1,-3.7,-68.6
3001.375,-57.2,2.9,-2.9,-60.4
3001.37890625,-56.1,9.6,-1.4,-65.4
3001.3828125,-49.8,14.3,-2.5,-67.8
3001.38671875,-42.4,17.0,-4.9,-65.4
3001.390625,-35.0,21.7,-4.5,-64.7
3001.39453125,-30.3,25.2,-0.6,-64.3
3001.3984375,-22.5,29.5,0.2,-64.3
3001.40234375,-13.1,30.3,-0.2,-55.7
3001.40625,-5.7,33.4,5.7,-51.8
3001.41015625,2.1,36.9,6.1,-44.3
3001.4140625,2.9,35.8,6.8,-24.4
3001.41796875,5.3,42.4,16.2,-31.5
3001.421875,7.2,42.0,17.4,-30.7
3001.42578125,10.4,38.9,12.7,-25.6
3001.4296875,15.0,41.6,14.3,-27.2
3001.43359375,23.6,36.9,14.3,-22.9
3001.4375,28.7,36.5,15.8,-19.7
3001.44140625,25.6,40.0,19.7,-17.4
3001.4453125,26.0,46.3,24.0,-15.4
3001.44921875,28.3,48.6,28.3,-10.0
3001.453125,29.5,47.5,26.4,-1.8
3001.45703125,33.8,53.3,31.1,-8.8
3001.4609375,41.2,60.8,33.4,-20.1
3001.46484375,42.8,64.3,29.9,-23.6
3001.46875,45.5,71.7,30.7,-29.1
3001.47265625,45.1,73.7,29.5,-26.4
3001.4765625,47.5,74.4,26.4,-23.2
3001.48046875,46.7,74.4,20.1,-20.9
3001.484375,62.3,78.7,19.7,-36.9
3001.48828125,80.7,78.7,12.3,-42.4
3001.4921875,85.8,82.6,8.0,-47.1
3001.49609375,92.0,86.2,7.2,-51.4
3001.5,97.1,84.2,4.1,-46.3
3001.50390625,99.8,86.9,3.3,-49.0
3001.5078125,97.5,92.0,-0.6,-52.2
3001.51171875,101.8,98.3,-4.5,-61.1
3001.515625,101.8,98.7,-5.3,-62.7
3001.51953125,103.0,95.1,-3.3,-63.9
3001.5234375,105.3,93.6,0.6,-66.2
3001.52734375,105.3,88.5,3.7,-60.4
3001.53125,99.4,77.6,4.5,-50.2
3001.53515625,95.9,74.0,9.6,-58.0
3001.5390625,81.9,58.8,10.7,-41.2
3001.54296875,72.5,50.2,17.0,-45.1
3001.546875,69.7,48.6,21.7,-49.0
3001.55078125,74.8,39.7,22.5,-35.8
3001.5546875,83.8,36.1,27.5,-35.4
3001.55859375,85.4,38.9,30.3,-30.3
3001.5625,82.2,38.1,33.8,-17.4
3001.56640625,82.6,35.4,42.0,-17.0
3001.5703125,80.3,39.3,46.7,-17.4
3001.57421875,77.2,40.4,46.7,-16.2
3001.578125,77.9,43.6,48.6,-20.1
3001.58203125,79.5,46.3,42.4,-19.7
3001.5859375,81.1,47.5,31.1,-17.4
3001.58984375,79.5,44.7,21.7,-16.2
3001.59375,82.2,45.1,15.0,-21.7
3001.59765625,76.4,42.8,3.3,-24.8
3001.6015625,72.1,35.8,-1.4,-24.0
3001.60546875,76.4,34.2,-4.5,-37.7
3001.609375,74.8,33.0,-10.4,-45.5
3001.61328125,86.2,28.7,-23.2,-53.7
3001.6171875,97.1,23.6,-33.0,-64.3
3001.62109375,106.1,18.6,-45.9,-70.1
3001.625,113.5,18.2,-57.6,-79.5
3001.62890625,116.6,18.6,-67.0,-85.8
3001.6328125,124.4,16.2,-75.2,-88.5
3001.63671875,134.2,15.0,-80.3,-91.6
3001.640625,138.9,18.2,-86.9,-93.2
3001.64453125,145.5,23.6,-91.2,-99.8
3001.6484375,151.0,26.8,-94.0,-104.1
3001.65234375,157.3,23.6,-100.6,-101.8
3001.65625,153.7,15.4,-105.3,-93.6
3001.66015625,153.4,11.5,-104.1,-93.2
3001.6640625,147.1,3.3,-109.6,-81.5
3001.66796875,141.2,6.4,-108.8,-89.3
3001.671875,144.0,11.5,-106.5,-101.4
3001.67578125,145.9,7.2,-113.1,-97.5
3001.6796875,144.4,8.0,-111.9,-103.7
3001.68359375,151.4,2.5,-107.6,-108.4
3001.6875,152.6,-2.9,-104.5,-99.0
3001.69140625,149.5,0.2,-101.0,-97.9
3001.6953125,149.1,1.4,-97.5,-92.8
3001.69921875,151.8,-1.4,-92.8,-84.2
3001.703125,151.4,-6.1,-94.4,-71.7
3001.70703125,153.4,-2.5,-86.9,-78.7
3001.7109375,148.3,-2.5,-79.9,-77.6
3001.71484375,140.1,1.0,-76.8,-62.3
3001.71875,134.2,7.6,-65.1,-62.7
3001.72265625,121.3,8.8,-50.6,-56.5
3001.7265625,103.0,10.0,-37.3,-44.0
3001.73046875,92.4,17.0,-24.8,-46.3
3001.734375,86.9,24.4,-11.1,-50.2
3001.73828125,85.4,29.5,-4.5,-48.6
3001.7421875,79.1,37.7,-2.9,-34.6
3001.74609375,75.6,42.8,2.5,-34.2
3001.75,71.3,38.1,3.3,-27.5
3001.75390625,61.1,38.5,3.7,-16.6
3001.7578125,54.9,44.7,8.8,-15.4
3001.76171875,48.3,51.4,16.2,-14.3
3001.765625,38.9,53.3,23.2,0.2
3001.76953125,33.8,54.9,29.1,14.3
3001.7734375,30.7,54.5,33.4,16.6
3001.77734375,21.7,46.7,32.2,26.8
3001.78125,21.3,45.9,30.3,29.9
3001.78515625,18.9,40.8,29.5,28.7
3001.7890625,20.1,36.1,29.1,33.8
3001.79296875,24.8,38.5,30.3,29.5
3001.796875,32.6,39.3,26.8,30.3
3001.80078125,48.3,36.9,24.4,29.1
3001.8046875,56.5,36.5,25.6,29.5
3001.80859375,56.8,39.3,28.3,31.1
3001.8125,55.7,40.4,30.3,34.6
3001.81640625,63.1,36.5,32.6,34.2
3001.8203125,68.2,32.6,28.3,36.5
3001.82421875,71.7,33.8,20.9,35.8
3001.828125,78.3,31.1,16.2,34.2
3001.83203125,80.3,32.2,13.1,35.0
3001.8359375,83.4,35.8,12.3,27.2
3001.83984375,91.2,35.4,8.8,25.6
3001.84375,94.0,29.9,6.8,20.5
3001.84765625,91.2,29.9,3.3,15.8
3001.8515625,87.3,19.7,-1.8,22.1
3001.85546875,82.2,14.7,-2.1,20.9
3001.859375,77.9,17.0,-4.1,13.9
3001.86328125,79.9,17.0,-10.0,14.7
3001.8671875,79.9,11.1,-12.7,21.3
3001.87109375,81.5,15.4,-9.6,13.9
3001.875,71.7,20.9,-6.4,19.7
3001.87890625,63.5,20.9,-0.6,26.0
3001.8828125,60.0,24.4,4.9,26.4
3001.88671875,52.6,25.6,10.0,35.4
3001.890625,42.0,26.4,17.4,33.4
3001.89453125,32.2,33.8,25.6,27.2
3001.8984375,16.6,36.9,30.3,32.2
3001.90234375,8.0,40.4,36.5,34.6
3001.90625,-2.5,40.4,42.4,42.0
3001.91015625,-10.7,36.9,45.5,52.2
3001.9140625,-23.2,31.1,47.5,63.5
3001.91796875,-34.2,31.5,53.7,58.8
3001.921875,-36.9,28.7,55.7,48.3
3001.92578125,-48.3,29.5,51.4,58.4
3001.9296875,-50.6,36.9,56.5,44.0
3001.93359375,-52.2,32.6,54.9,47.9
3001.9375,-54.1,34.2,54.1,48.6
3001.94140625,-62.3,38.1,54.1,46.3
3001.9453125,-51.4,38.5,51.0,37.7
3001.94921875,-42.4,35.4,43.6,43.6
3001.953125,-38.9,34.6,40.8,44.7
3001.95703125,-17.0,30.3,35.8,43.2
3001.9609375,-22.5,35.0,34.2,38.9
3001.96484375,-23.2,34.2,29.9,46.3
3001.96875,-15.0,35.8,30.3,40.0
3001.97265625,-8.0,36.1,31.5,35.0
3001.9765625,-16.2,31.1,31.1,51.4
3001.98046875,-17.4,29.1,33.8,45.1
3001.984375,-12.3,29.5,35.0,42.8
3001.98828125,-9.2,27.5,34.2,42.4
3001.9921875,-6.1,36.1,34.6,39.7
3001.99609375,4.1,38.5,33.4,37.3
